Country,Category,Date,App ID,App name,Company,App icon,App URL,Release date,Updated date,In app purchases,Rating,Price,Global ratings,Country ratings,Current version ratings,iPhone downloads,iPad downloads,iPhone revenue,iPad revenue
US,All Categories,5/8/15,680170305,7 Minute Workout Challenge,Fitness Guide Inc,https://s3.mzstatic.com/us/r30/Purple3/v4/12/c0/9a/12c09a03-c464-3509-a4e8-d39a9cd4db06/icon180x180.jpeg,https://itunes.apple.com/US/app/id680170305?mt=8&uo=4&partnerId=30,2013-07-30 21:50:20 UTC,2015-04-20 00:00:00 UTC,TRUE,5,1.99,9036,1971,177,1076,,"$2,089.31 ",$5.69 
US,All Categories,5/8/15,680170305,7 Minute Workout Challenge,Fitness Guide Inc,https://s3.mzstatic.com/us/r30/Purple3/v4/12/c0/9a/12c09a03-c464-3509-a4e8-d39a9cd4db06/icon180x180.jpeg,https://itunes.apple.com/US/app/id680170305?mt=8&uo=4&partnerId=30,2013-07-30 21:50:20 UTC,2015-04-20 00:00:00 UTC,TRUE,5,1.99,9036,1971,177,1076,,"$2,089.31 ",$5.69 
US,All Categories,5/8/15,589653414,"7-Eleven, Inc.","7-Eleven, Inc.",https://s4.mzstatic.com/us/r30/Purple5/v4/fc/1e/b0/fc1eb0a5-0d45-3879-5834-7e46b0cc35e9/icon180x180.png,https://itunes.apple.com/US/app/id589653414?mt=8&uo=4&partnerId=30,2013-01-20 05:21:09 UTC,2015-04-28 00:00:00 UTC,,1.5,0,1125,946,15,2148,,,
US,All Categories,5/8/15,917213988,7Nujoom-Live Show&Video Chat&Talent&Music,Bridge Minds,https://s1.mzstatic.com/r30/Purple7/v4/cf/a9/ca/cfa9ca4a-8c48-1f9b-1ee2-2d415e5efe71/mzl.gpiuztwf.png,https://itunes.apple.com/US/app/id917213988?mt=8&uo=4&partnerId=30,2014-11-06 11:05:51 UTC,2015-04-30 00:00:00 UTC,,0,0,6,0,0,28,,"$1,600.09 ",
US,All Categories,5/8/15,543186831,8 Ball Poolª,Miniclip.com,https://s5.mzstatic.com/us/r30/Purple3/v4/7d/ce/5a/7dce5aac-c60e-07c0-079b-a8b346e3e606/icon180x180.png,https://itunes.apple.com/US/app/id543186831?mt=8&uo=4&partnerId=30,2013-02-27 19:38:23 UTC,2015-03-30 00:00:00 UTC,TRUE,4.5,0,625023,211680,20125,27103,3732,"$54,633.10 ","$7,527.54 "
US,All Categories,5/8/15,543186831,8 Ball Poolª,Miniclip.com,https://s5.mzstatic.com/us/r30/Purple3/v4/7d/ce/5a/7dce5aac-c60e-07c0-079b-a8b346e3e606/icon180x180.png,https://itunes.apple.com/US/app/id543186831?mt=8&uo=4&partnerId=30,2013-02-27 19:38:23 UTC,2015-03-30 00:00:00 UTC,TRUE,4.5,0,625023,211680,20125,27103,3732,"$54,633.10 ","$7,527.54 "
US,All Categories,5/8/15,866617777,8fit - Fitness at home: personal trainer for workouts and meal planner for eating right,8fit,https://s3.mzstatic.com/us/r30/Purple7/v4/15/ed/f2/15edf2c3-123d-30fd-7c43-659f1f4545c3/icon180x180.jpeg,https://itunes.apple.com/US/app/id866617777?mt=8&uo=4&partnerId=30,2014-05-06 11:31:47 UTC,2015-05-01 00:00:00 UTC,TRUE,4.5,0,1152,286,33,486,70,$318.60 ,$3.47 
US,All Categories,5/8/15,406541444,8mm Vintage Camera,Nexvio Inc.,https://s2.mzstatic.com/us/r30/Purple5/v4/38/b8/bd/38b8bdb3-0d8d-2917-fe85-16b874084228/icon180x180.png,https://itunes.apple.com/US/app/id406541444?mt=8&uo=4&partnerId=30,2010-12-23 01:36:14 UTC,2014-10-06 00:00:00 UTC,TRUE,4.5,1.99,8060,2957,55,42,,$62.23 ,
US,All Categories,5/8/15,346194763,8tracks playlist radio - Free music app,8tracks Inc.,https://s3.mzstatic.com/us/r30/Purple5/v4/41/8c/1b/418c1b01-1d1c-fe56-0ada-a5cfe3094fbb/icon180x180.jpeg,https://itunes.apple.com/US/app/id346194763?mt=8&uo=4&partnerId=30,2011-04-11 07:00:00 UTC,2015-05-05 00:00:00 UTC,TRUE,5,0,31963,15447,8,1715,140,$5.02 ,$3.35 
US,All Categories,5/8/15,530061728,9 Innings: 2015 Pro Baseball,"Com2uS USA, Inc.",https://s5.mzstatic.com/us/r30/Purple1/v4/bc/69/68/bc696823-8cc8-51e0-72c8-4a4e5e375186/icon180x180.jpeg,https://itunes.apple.com/US/app/id530061728?mt=8&uo=4&partnerId=30,2012-07-26 01:42:52 UTC,2015-04-22 00:00:00 UTC,TRUE,4.5,0,202876,104729,1335,2831,625,$941.42 ,$147.38 
US,All Categories,5/8/15,530061728,9 Innings: 2015 Pro Baseball,"Com2uS USA, Inc.",https://s5.mzstatic.com/us/r30/Purple1/v4/bc/69/68/bc696823-8cc8-51e0-72c8-4a4e5e375186/icon180x180.jpeg,https://itunes.apple.com/US/app/id530061728?mt=8&uo=4&partnerId=30,2012-07-26 01:42:52 UTC,2015-04-22 00:00:00 UTC,TRUE,4.5,0,202876,104729,1335,2831,625,$941.42 ,$147.38 
US,All Categories,5/8/15,530061521,9 Innings: 2015 Pro Baseball PLUS,"Com2uS USA, Inc.",https://s3.mzstatic.com/us/r30/Purple5/v4/e1/6b/00/e16b00e2-8b86-91f8-745d-277423599afc/icon180x180.png,https://itunes.apple.com/US/app/id530061521?mt=8&uo=4&partnerId=30,2012-07-26 01:42:41 UTC,2015-04-22 00:00:00 UTC,TRUE,4.5,2.99,15131,8704,116,27,19,$159.79 ,$56.44 
US,All Categories,5/8/15,741073964,999: The Novel,"Aksys Games Localization, Inc.",https://s2.mzstatic.com/us/r30/Purple4/v4/3e/97/78/3e977821-752a-7a5f-af45-89979d38d9ca/icon180x180.jpeg,https://itunes.apple.com/US/app/id741073964?mt=8&uo=4&partnerId=30,2014-03-17 07:00:00 UTC,2014-05-06 00:00:00 UTC,,4.5,4.99,138,87,25,10,,$18.12 ,
US,All Categories,5/8/15,545551605,"9GAG - Funny, lol, meme & GIF",9GAG,https://s2.mzstatic.com/us/r30/Purple7/v4/9c/10/6b/9c106b9d-04c3-9e12-8297-ed8fcd7c4585/icon180x180.jpeg,https://itunes.apple.com/US/app/id545551605?mt=8&uo=4&partnerId=30,2012-07-27 04:13:37 UTC,2015-05-04 00:00:00 UTC,TRUE,4.5,0,106655,20485,140,1298,194,$13.24 ,
US,All Categories,5/8/15,603092599,A Beautiful Mess,Red Velvet Art LLC,https://s1.mzstatic.com/us/r30/Purple5/v4/cc/9e/a3/cc9ea362-5f21-1a34-3280-7d2d40fe9ab2/icon180x180.png,https://itunes.apple.com/US/app/id603092599?mt=8&uo=4&partnerId=30,2013-05-13 23:37:54 UTC,2014-12-16 00:00:00 UTC,TRUE,4.5,0.99,6019,3836,332,167,8,$140.49 ,$9.09 
US,All Categories,5/8/15,736683061,A Dark Room,Amirali Rajan,https://s2.mzstatic.com/us/r30/Purple1/v4/7e/a3/dd/7ea3dd6e-1480-4b01-4533-fa7422984a55/icon180x180.png,https://itunes.apple.com/US/app/id736683061?mt=8&uo=4&partnerId=30,2013-11-08 01:28:00 UTC,2014-10-03 00:00:00 UTC,,5,0.99,36853,26289,4856,258,17,$137.17 ,$19.28 
US,All Categories,5/8/15,736683061,A Dark Room,Amirali Rajan,https://s2.mzstatic.com/us/r30/Purple1/v4/7e/a3/dd/7ea3dd6e-1480-4b01-4533-fa7422984a55/icon180x180.png,https://itunes.apple.com/US/app/id736683061?mt=8&uo=4&partnerId=30,2013-11-08 01:28:00 UTC,2014-10-03 00:00:00 UTC,,5,0.99,36853,26289,4856,258,17,$137.17 ,$19.28 
US,All Categories,5/8/15,493451508,A Jazzy Day - Music Education Book for Kids,The Melody Book,https://s1.mzstatic.com/us/r30/Purple/v4/31/19/26/311926f9-e657-c4c7-865b-086d2bf6948c/icon180x180.png,https://itunes.apple.com/US/app/id493451508?mt=8&uo=4&partnerId=30,2012-01-13 00:50:47 UTC,2014-02-04 00:00:00 UTC,,4.5,4.99,59,52,13,4,,$11.49 ,
US,All Categories,5/8/15,474872505,A Laser Pointer,Daniel Hasbun,https://s2.mzstatic.com/us/r30/Purple/v4/3b/7d/09/3b7d0930-c326-1312-30e3-4ee83554bdec/icon180x180.jpeg,https://itunes.apple.com/US/app/id474872505?mt=8&uo=4&partnerId=30,2011-10-29 04:09:03 UTC,2012-03-23 00:00:00 UTC,,1,0.99,531,326,262,11,,,
US,All Categories,5/8/15,906066635,A NEC¨ 2014 Quick Reference,Alan Cave,https://s1.mzstatic.com/us/r30/Purple5/v4/f2/3c/32/f23c321c-5799-3438-0ebd-5ac5a3f7d03f/icon180x180.png,https://itunes.apple.com/US/app/id906066635?mt=8&uo=4&partnerId=30,2014-08-13 15:57:14 UTC,2014-08-13 00:00:00 UTC,,1.5,1.99,0,0,2,25,,$22.27 ,
US,All Categories,5/8/15,905852173,aa,General Adaptive Apps Pty Ltd,https://s1.mzstatic.com/us/r30/Purple7/v4/c4/b2/ec/c4b2ec9a-b251-c03f-a59f-f10ac79d8e46/icon180x180.jpeg,https://itunes.apple.com/US/app/id905852173?mt=8&uo=4&partnerId=30,2014-08-12 02:52:10 UTC,2015-05-03 00:00:00 UTC,TRUE,4.5,0,213063,96433,2177,15627,3091,$309.19 ,$45.10 
US,All Categories,5/8/15,905852173,aa,General Adaptive Apps Pty Ltd,https://s1.mzstatic.com/us/r30/Purple7/v4/c4/b2/ec/c4b2ec9a-b251-c03f-a59f-f10ac79d8e46/icon180x180.jpeg,https://itunes.apple.com/US/app/id905852173?mt=8&uo=4&partnerId=30,2014-08-12 02:52:10 UTC,2015-05-03 00:00:00 UTC,TRUE,4.5,0,213063,96433,2177,15627,3091,$309.19 ,$45.10 
US,All Categories,5/8/15,906735432,AA 12 And 12,Tushar Bhagat,https://s1.mzstatic.com/r30/Purple1/v4/b9/9f/16/b99f1627-e08e-bf3b-f3cc-a8ad55a298cd/pr_source.jpg,https://itunes.apple.com/US/app/id906735432?mt=8&uo=4&partnerId=30,2014-08-13 03:12:04 UTC,2014-08-13 00:00:00 UTC,,3.5,2.99,13,13,13,14,,$37.03 ,
US,All Categories,5/8/15,310730297,AAA Mobile,AAA,https://s3.mzstatic.com/us/r30/Purple6/v4/a9/a5/22/a9a522e2-01d5-e0f3-5a1a-9c968a342d2c/icon180x180.png,https://itunes.apple.com/US/app/id310730297?mt=8&uo=4&partnerId=30,2009-04-21 04:39:36 UTC,2015-04-07 00:00:00 UTC,,2,0,22009,22009,45,1913,313,,
US,All Categories,5/8/15,458813562,"Abby Monkey¨ Basic Skills: Preschool and Kindergarten Kids Educational Early Learning Adventure Games._ TeachMe Counting, Colors, Alphabet, Math, Numbers, Shapes Sorting, Patterns, Puzzles, Learn to Read Letters for Toddler Children","22learn, LLC",https://s4.mzstatic.com/us/r30/Purple2/v4/7c/b6/63/7cb6638b-7a5d-36bc-5f5f-671fa959e9ba/icon180x180.png,https://itunes.apple.com/US/app/id458813562?mt=8&uo=4&partnerId=30,2011-09-03 07:00:00 UTC,2014-06-21 00:00:00 UTC,,4,1.99,531,333,32,23,94,$47.92 ,$83.91 
US,All Categories,5/8/15,680122279,Abby Monkey¨ Musical Puzzle Games: Music & Songs Builder Learning Toy for Toddlers and Preschool Kids,"22learn, LLC",https://s5.mzstatic.com/us/r30/Purple4/v4/8d/8b/38/8d8b38ac-e1d3-55c3-d5e5-ff30b91d1807/icon180x180.png,https://itunes.apple.com/US/app/id680122279?mt=8&uo=4&partnerId=30,2013-08-03 07:00:00 UTC,2013-08-03 00:00:00 UTC,,4,1.99,60,34,34,3,2,$2.83 ,$9.02 
US,All Categories,5/8/15,410111251,ABC Go,Peapod Labs LLC,https://s2.mzstatic.com/us/r30/Purple4/v4/62/eb/5e/62eb5e7d-cdd7-1fbd-05b8-20589a1cd372/icon180x180.png,https://itunes.apple.com/US/app/id410111251?mt=8&uo=4&partnerId=30,2010-12-20 15:38:58 UTC,2014-09-17 00:00:00 UTC,,4,2.99,274,238,7,0,4,,$6.07 
US,All Categories,5/8/15,586328581,ABCmouse.com - Early Learning Academy,"Age of Learning, Inc.",https://s5.mzstatic.com/us/r30/Purple5/v4/f9/53/ec/f953ece4-4604-1ed5-4c08-11ec42f86ab1/icon180x180.jpeg,https://itunes.apple.com/US/app/id586328581?mt=8&uo=4&partnerId=30,2012-12-14 21:10:46 UTC,2015-03-30 00:00:00 UTC,TRUE,4.5,0,7405,7333,983,3101,4207,"$3,512.00 ","$27,962.79 "
US,All Categories,5/8/15,586328581,ABCmouse.com - Early Learning Academy,"Age of Learning, Inc.",https://s5.mzstatic.com/us/r30/Purple5/v4/f9/53/ec/f953ece4-4604-1ed5-4c08-11ec42f86ab1/icon180x180.jpeg,https://itunes.apple.com/US/app/id586328581?mt=8&uo=4&partnerId=30,2012-12-14 21:10:46 UTC,2015-03-30 00:00:00 UTC,TRUE,4.5,0,7405,7333,983,3101,4207,"$3,512.00 ","$27,962.79 "
US,All Categories,5/8/15,904158881,ablab,jonas siuksta,https://s3.mzstatic.com/us/r30/Purple5/v4/12/82/73/128273fb-0d78-6c3a-a469-ec9a97537e43/icon180x180.jpeg,https://itunes.apple.com/US/app/id904158881?mt=8&uo=4&partnerId=30,2014-08-30 22:58:46 UTC,2014-08-30 00:00:00 UTC,,3,4.99,27,22,22,67,,$184.55 ,
US,All Categories,5/8/15,904158881,ablab,jonas siuksta,https://s3.mzstatic.com/us/r30/Purple5/v4/12/82/73/128273fb-0d78-6c3a-a469-ec9a97537e43/icon180x180.jpeg,https://itunes.apple.com/US/app/id904158881?mt=8&uo=4&partnerId=30,2014-08-30 22:58:46 UTC,2014-08-30 00:00:00 UTC,,3,4.99,27,22,22,67,,$184.55 ,
US,All Categories,5/8/15,534915930,Absolute RC Plane Sim,Happy Bytes LLC,https://s2.mzstatic.com/us/r30/Purple1/v4/76/58/6d/76586d5e-a6d0-dd1f-a6af-571780a1e25f/icon180x180.png,https://itunes.apple.com/US/app/id534915930?mt=8&uo=4&partnerId=30,2012-07-11 22:43:48 UTC,2015-05-07 00:00:00 UTC,TRUE,5,0,8402,1611,0,219,134,$148.15 ,$27.98 
US,All Categories,5/8/15,494333145,Accounts 2 Checkbook,SVT Software,https://s5.mzstatic.com/us/r30/Purple7/v4/7a/df/18/7adf1856-cb5a-0f3c-4efd-9ccfc42d21d8/icon180x180.png,https://itunes.apple.com/US/app/id494333145?mt=8&uo=4&partnerId=30,2012-01-27 19:18:45 UTC,2015-05-01 00:00:00 UTC,,3.5,1.99,2987,2671,11,7,6,$19.66 ,$12.46 
US,All Categories,5/8/15,300048137,AccuWeather - Weather for Life,"AccuWeather International, Inc.",https://s4.mzstatic.com/us/r30/Purple3/v4/18/ea/75/18ea755f-2940-a6a8-24d6-b5e2772bd1bb/icon180x180.png,https://itunes.apple.com/US/app/id300048137?mt=8&uo=4&partnerId=30,2008-12-22 03:25:52 UTC,2015-04-20 00:00:00 UTC,TRUE,4.5,0,232635,119278,660,5250,1003,$21.83 ,$7.16 
US,All Categories,5/8/15,300048137,AccuWeather - Weather for Life,"AccuWeather International, Inc.",https://s4.mzstatic.com/us/r30/Purple3/v4/18/ea/75/18ea755f-2940-a6a8-24d6-b5e2772bd1bb/icon180x180.png,https://itunes.apple.com/US/app/id300048137?mt=8&uo=4&partnerId=30,2008-12-22 03:25:52 UTC,2015-04-20 00:00:00 UTC,TRUE,4.5,0,232635,119278,660,5250,1003,$21.83 ,$7.16 
US,All Categories,5/8/15,348618445,AccuWeather Platinum - Weather for Life,"AccuWeather International, Inc.",https://s4.mzstatic.com/us/r30/Purple3/v4/b9/64/fb/b964fbac-fc03-a59a-9337-087b1299ceb3/icon180x180.png,https://itunes.apple.com/US/app/id348618445?mt=8&uo=4&partnerId=30,2010-01-09 03:33:40 UTC,2015-04-20 00:00:00 UTC,,4.5,3.99,7060,3771,87,205,21,$494.51 ,$133.25 
US,All Categories,5/8/15,348618445,AccuWeather Platinum - Weather for Life,"AccuWeather International, Inc.",https://s4.mzstatic.com/us/r30/Purple3/v4/b9/64/fb/b964fbac-fc03-a59a-9337-087b1299ceb3/icon180x180.png,https://itunes.apple.com/US/app/id348618445?mt=8&uo=4&partnerId=30,2010-01-09 03:33:40 UTC,2015-04-20 00:00:00 UTC,,4.5,3.99,7060,3771,87,205,21,$494.51 ,$133.25 
US,All Categories,5/8/15,694972182,Ace Fishing: Wild Catch,"Com2uS USA, Inc.",https://s4.mzstatic.com/us/r30/Purple7/v4/35/9d/52/359d529e-59a8-d339-384d-fb668d6899c2/icon180x180.png,https://itunes.apple.com/US/app/id694972182?mt=8&uo=4&partnerId=30,2014-03-27 02:27:55 UTC,2015-05-07 00:00:00 UTC,TRUE,4,0,718041,59128,29,1440,163,$512.84 ,$234.33 
US,All Categories,5/8/15,694972182,Ace Fishing: Wild Catch,"Com2uS USA, Inc.",https://s4.mzstatic.com/us/r30/Purple7/v4/35/9d/52/359d529e-59a8-d339-384d-fb668d6899c2/icon180x180.png,https://itunes.apple.com/US/app/id694972182?mt=8&uo=4&partnerId=30,2014-03-27 02:27:55 UTC,2015-05-07 00:00:00 UTC,TRUE,4,0,718041,59128,29,1440,163,$512.84 ,$234.33 
US,All Categories,5/8/15,883324671,Acorns - Invest Spare Change into Stocks,Acorns,https://s1.mzstatic.com/us/r30/Purple1/v4/96/aa/44/96aa448a-96a7-47d2-3720-755bf5a75c06/icon180x180.png,https://itunes.apple.com/US/app/id883324671?mt=8&uo=4&partnerId=30,2014-08-26 09:26:43 UTC,2015-02-02 00:00:00 UTC,,4,0,2196,2196,712,1446,,,
US,All Categories,5/8/15,489321253,Action Movie FX,Bad Robot Interactive,https://s4.mzstatic.com/us/r30/Purple1/v4/fe/74/f4/fe74f479-de5c-5706-842c-ce80069da0e7/icon180x180.jpeg,https://itunes.apple.com/US/app/id489321253?mt=8&uo=4&partnerId=30,2011-12-22 01:33:53 UTC,2015-04-02 00:00:00 UTC,TRUE,4.5,0,228390,96370,278,1232,393,$61.72 ,$23.15 
US,All Categories,5/8/15,489321253,Action Movie FX,Bad Robot Interactive,https://s4.mzstatic.com/us/r30/Purple1/v4/fe/74/f4/fe74f479-de5c-5706-842c-ce80069da0e7/icon180x180.jpeg,https://itunes.apple.com/US/app/id489321253?mt=8&uo=4&partnerId=30,2011-12-22 01:33:53 UTC,2015-04-02 00:00:00 UTC,TRUE,4.5,0,228390,96370,278,1232,393,$61.72 ,$23.15 
US,All Categories,5/8/15,542406394,ACTPhoto,"ACT, Inc.",https://s2.mzstatic.com/us/r30/Purple/v4/c8/b7/ca/c8b7caf9-4895-8b95-5509-c4d60c82609d/icon180x180.jpeg,https://itunes.apple.com/US/app/id542406394?mt=8&uo=4&partnerId=30,2012-08-10 14:24:07 UTC,2014-06-19 00:00:00 UTC,,3.5,0,301,301,25,1056,320,,
US,All Categories,5/8/15,893111432,"Addapp - Personal insights into your health, fitness, sleep, nutrition and overall well-being",Addapp,https://s1.mzstatic.com/r30/Purple5/v4/3b/b3/b7/3bb3b767-81f8-6a2e-a5ea-b72f9c75b276/mzl.uzvurxli.png,https://itunes.apple.com/US/app/id893111432?mt=8&uo=4&partnerId=30,2014-07-24 17:50:36 UTC,2015-05-06 00:00:00 UTC,,1,0,34,11,2,210,,,
US,All Categories,5/8/15,469337564,Adobe Acrobat DC - PDF Reader and more,Adobe,https://s3.mzstatic.com/us/r30/Purple1/v4/4d/7c/f7/4d7cf7f0-6768-897a-9f2c-e0fe03216add/icon180x180.jpeg,https://itunes.apple.com/US/app/id469337564?mt=8&uo=4&partnerId=30,2011-10-17 07:00:00 UTC,2015-04-30 00:00:00 UTC,TRUE,2.5,0,50409,18498,33,6532,5056,"$1,146.79 ","$1,069.68 "
US,All Categories,5/8/15,469337564,Adobe Acrobat DC - PDF Reader and more,Adobe,https://s3.mzstatic.com/us/r30/Purple1/v4/4d/7c/f7/4d7cf7f0-6768-897a-9f2c-e0fe03216add/icon180x180.jpeg,https://itunes.apple.com/US/app/id469337564?mt=8&uo=4&partnerId=30,2011-10-17 07:00:00 UTC,2015-04-30 00:00:00 UTC,TRUE,2.5,0,50409,18498,33,6532,5056,"$1,146.79 ","$1,069.68 "
US,All Categories,5/8/15,331975235,Adobe Photoshop Express,Adobe,https://s2.mzstatic.com/us/r30/Purple1/v4/68/e9/81/68e98172-a170-aa41-f1d4-573b45c8bf1c/icon180x180.jpeg,https://itunes.apple.com/US/app/id331975235?mt=8&uo=4&partnerId=30,2009-10-09 06:48:57 UTC,2015-04-29 00:00:00 UTC,TRUE,4.5,0,281326,129563,160,4353,916,$136.31 ,$42.24 
US,All Categories,5/8/15,331975235,Adobe Photoshop Express,Adobe,https://s2.mzstatic.com/us/r30/Purple1/v4/68/e9/81/68e98172-a170-aa41-f1d4-573b45c8bf1c/icon180x180.jpeg,https://itunes.apple.com/US/app/id331975235?mt=8&uo=4&partnerId=30,2009-10-09 06:48:57 UTC,2015-04-29 00:00:00 UTC,TRUE,4.5,0,281326,129563,160,4353,916,$136.31 ,$42.24 
US,All Categories,5/8/15,885271158,Adobe Photoshop Mix,Adobe,https://s3.mzstatic.com/us/r30/Purple3/v4/c3/76/35/c37635ae-17b1-587f-e901-5679f7c623af/icon180x180.jpeg,https://itunes.apple.com/US/app/id885271158?mt=8&uo=4&partnerId=30,2014-06-18 11:49:34 UTC,2015-04-10 00:00:00 UTC,,4.5,0,2134,607,112,1296,705,,
US,All Categories,5/8/15,589440659,Adobe Photoshop Touch for phone,Adobe,https://s1.mzstatic.com/r30/Purple3/v4/27/7f/6a/277f6aaa-7772-3a72-754c-00b21b1db312/pr_source.png,https://itunes.apple.com/US/app/id589440659?mt=8&uo=4&partnerId=30,2013-02-27 08:00:00 UTC,2015-03-21 00:00:00 UTC,,3,4.99,1333,486,18,82,,$218.28 ,
US,All Categories,5/8/15,589440659,Adobe Photoshop Touch for phone,Adobe,https://s1.mzstatic.com/r30/Purple3/v4/27/7f/6a/277f6aaa-7772-3a72-754c-00b21b1db312/pr_source.png,https://itunes.apple.com/US/app/id589440659?mt=8&uo=4&partnerId=30,2013-02-27 08:00:00 UTC,2015-03-21 00:00:00 UTC,,3,4.99,1333,486,18,82,,$218.28 ,
US,All Categories,5/8/15,444553167,ADP Mobile Solutions,"ADP, Inc",https://s2.mzstatic.com/us/r30/Purple5/v4/04/73/37/04733791-19c3-58ea-de91-84a0300e2b0c/icon180x180.png,https://itunes.apple.com/US/app/id444553167?mt=8&uo=4&partnerId=30,2011-07-13 14:01:08 UTC,2015-03-16 00:00:00 UTC,,2,0,1007,925,44,4535,,,
US,All Categories,5/8/15,355736423,ADT Pulse (SM) Interactive Solutions,ADT LLC,https://s4.mzstatic.com/us/r30/Purple6/v4/20/70/c8/2070c806-65d6-d31a-48ae-4c6e3fa2a8c2/icon180x180.png,https://itunes.apple.com/US/app/id355736423?mt=8&uo=4&partnerId=30,2010-03-01 08:00:00 UTC,2015-04-01 00:00:00 UTC,,2,0,2097,2027,57,1892,248,,
US,All Categories,5/8/15,946789998,"Adult Buddies - NSA Casual Dating, Matchmaking, Meet New People",Ali Zahedi,https://s1.mzstatic.com/us/r30/Purple1/v4/38/0f/f1/380ff165-cf31-af39-b57b-b7bc517c53c7/icon180x180.jpeg,https://itunes.apple.com/US/app/id946789998?mt=8&uo=4&partnerId=30,2015-01-07 19:54:15 UTC,2015-05-01 00:00:00 UTC,TRUE,5,0,152,152,27,1066,,$90.86 ,$62.41 
US,All Categories,5/8/15,946789998,"Adult Buddies - NSA Casual Dating, Matchmaking, Meet New People",Ali Zahedi,https://s1.mzstatic.com/us/r30/Purple1/v4/38/0f/f1/380ff165-cf31-af39-b57b-b7bc517c53c7/icon180x180.jpeg,https://itunes.apple.com/US/app/id946789998?mt=8&uo=4&partnerId=30,2015-01-07 19:54:15 UTC,2015-05-01 00:00:00 UTC,TRUE,5,0,152,152,27,1066,,$90.86 ,$62.41 
US,All Categories,5/8/15,705729927,Adult Emoji Animated,LicketySplit LLC,https://s1.mzstatic.com/us/r30/Purple1/v4/21/b9/e4/21b9e4a3-4e33-e922-374b-acfc20da51a5/icon180x180.jpeg,https://itunes.apple.com/US/app/id705729927?mt=8&uo=4&partnerId=30,2013-09-26 21:51:03 UTC,2015-03-25 00:00:00 UTC,,3,1.99,57,44,4,22,,$23.76 ,
US,All Categories,5/8/15,871132166,Adult Emoji Icons - Romantic Texting & Flirty Emoticons Message Symbols,Keep Calm,https://s4.mzstatic.com/us/r30/Purple5/v4/51/9b/12/519b1220-2846-d9dc-be76-a8628a411c58/icon180x180.png,https://itunes.apple.com/US/app/id871132166?mt=8&uo=4&partnerId=30,2014-06-02 18:32:14 UTC,2015-03-12 00:00:00 UTC,TRUE,4,0,524,359,88,1161,39,$558.47 ,$7.12 
US,All Categories,5/8/15,871132166,Adult Emoji Icons - Romantic Texting & Flirty Emoticons Message Symbols,Keep Calm,https://s4.mzstatic.com/us/r30/Purple5/v4/51/9b/12/519b1220-2846-d9dc-be76-a8628a411c58/icon180x180.png,https://itunes.apple.com/US/app/id871132166?mt=8&uo=4&partnerId=30,2014-06-02 18:32:14 UTC,2015-03-12 00:00:00 UTC,TRUE,4,0,524,359,88,1161,39,$558.47 ,$7.12 
US,All Categories,5/8/15,893497717,"Adult Emojis, Icons and Emoticon for Texting",Keep Calm,https://s1.mzstatic.com/us/r30/Purple4/v4/42/16/1d/42161d25-5f09-8b7e-a166-31269016bf59/icon180x180.png,https://itunes.apple.com/US/app/id893497717?mt=8&uo=4&partnerId=30,2014-07-24 17:55:32 UTC,2014-08-22 00:00:00 UTC,TRUE,3.5,0,287,205,192,865,32,$334.36 ,$18.90 
US,All Categories,5/8/15,935712129,Adult-Gerontology Nurse Practitioner Certification Q&A Review,Springer Publishing Company,https://s3.mzstatic.com/us/r30/Purple3/v4/fc/84/4c/fc844c9b-73ed-4166-ac17-1b09b9fa8144/icon180x180.jpeg,https://itunes.apple.com/US/app/id935712129?mt=8&uo=4&partnerId=30,2014-11-09 12:47:07 UTC,2015-01-28 00:00:00 UTC,,3,19.99,10,10,4,7,,$145.18 ,$7.43 
US,All Categories,5/8/15,935712129,Adult-Gerontology Nurse Practitioner Certification Q&A Review,Springer Publishing Company,https://s3.mzstatic.com/us/r30/Purple3/v4/fc/84/4c/fc844c9b-73ed-4166-ac17-1b09b9fa8144/icon180x180.jpeg,https://itunes.apple.com/US/app/id935712129?mt=8&uo=4&partnerId=30,2014-11-09 12:47:07 UTC,2015-01-28 00:00:00 UTC,,3,19.99,10,10,4,7,,$145.18 ,$7.43 
US,All Categories,5/8/15,570119120,Adulticons,LicketySplit LLC,https://s5.mzstatic.com/us/r30/Purple6/v4/4f/fe/1a/4ffe1a91-4e13-f2a8-1e90-5ebcdb1bcdcf/icon180x180.png,https://itunes.apple.com/US/app/id570119120?mt=8&uo=4&partnerId=30,2012-10-23 19:16:02 UTC,2014-04-16 00:00:00 UTC,,1.5,1.99,363,267,83,94,,$95.31 ,
US,All Categories,5/8/15,927006017,AdVenture Capitalist!,Kongregate,https://s1.mzstatic.com/us/r30/Purple7/v4/20/e1/71/20e1710e-90f8-f792-71b3-e2fa169dafa7/icon180x180.jpeg,https://itunes.apple.com/US/app/id927006017?mt=8&uo=4&partnerId=30,2015-02-19 01:26:20 UTC,2015-05-05 00:00:00 UTC,TRUE,4.5,0,51138,29816,1111,2279,542,"$3,661.46 ",$367.14 
